uid,objet,type,date,seance,sort,identiques,amendement,sous_amendement,cr,url_scrutin,url_seance
VTANR5L16V1273,l'amendement n° 70 de M. Gillet à l'article 7 du projet de loi relatif aux jeux Olympiques et Paralympiques de 2024 et portant diverses autres dispositions (première lecture).,scrutin public ordinaire,2023-03-23,RUANR5L16S2023IDS26890,rejeté,False,True,False,CRSANR5L16S2023O1N188,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1273,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N188
VTANR5L16V2265,l'amendement n° 1156 de M. Ballard à l'article premier et rapport annexé du projet de loi d'orientation et de programmation du ministère de la justice 2023-2027 (première lecture).,scrutin public ordinaire,2023-07-12,RUANR5L16S2023IDS27450,rejeté,False,True,False,CRSANR5L16S2023E1N014,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2265,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N014
VTANR5L16V428,l'amendement n° 180 de Mme Blanc à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Culture.,scrutin public ordinaire,2022-10-28,RUANR5L16S2023IDS26420,rejeté,False,True,False,CRSANR5L16S2023O1N038,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/428,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N038
VTANR5L16V3165,l'amendement n° 88 de M. de Lépinau à l'article premier de la proposition de loi visant à remédier aux déséquilibres du marché locatif (première lecture).,scrutin public ordinaire,2023-12-06,RUANR5L16S2024IDS27902,rejeté,False,True,False,CRSANR5L16S2024O1N077,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/3165,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N077
VTANR5L16V266,l'amendement n° 3367 de M. Jean-Philippe Tanguy après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-12,RUANR5L16S2023IDS26391,rejeté,False,True,False,CRSANR5L16S2023O1N015,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/266,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N015
VTANR5L16V3257,l'amendement n° 3 de M. Falcon après l'article 5 de la proposition de loi visant à remédier aux déséquilibres du marché locatif (première lecture).,scrutin public ordinaire,2024-01-29,RUANR5L16S2024IDS28028,rejeté,False,True,False,CRSANR5L16S2024O1N106,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/3257,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N106
VTANR5L16V3597,l'amendement n° 56 de M. Ménagé après l'article 6 de la proposition de loi visant à reconnaître le bénévolat de sécurité civile (première lecture).,scrutin public ordinaire,2024-03-27,RUANR5L16S2024IDS28182,rejeté,False,True,False,CRSANR5L16S2024O1N160,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/3597,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N160
VTANR5L16V785,l'amendement n° 1105 de Mme Laporte à l'article 11 decies du projet de loi relatif à l'accélération de la production d'énergies renouvelables (première lecture).,scrutin public ordinaire,2022-12-14,RUANR5L16S2023IDS26638,rejeté,False,True,False,CRSANR5L16S2023O1N100,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/785,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N100
VTANR5L16V985,l'amendement n° 16634 de M. Jean-Philippe Tanguy après l'article 2 du projet de loi de financement rectificative de la sécurité sociale pour 2023 (première lecture).,scrutin public ordinaire,2023-02-15,RUANR5L16S2023IDS26795,rejeté,False,True,False,CRSANR5L16S2023O1N149,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/985,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N149
VTANR5L16V321,l'amendement n° 3249 de Mme Parmentier après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-14,RUANR5L16S2023IDS26397,rejeté,False,True,False,CRSANR5L16S2023O1N021,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/321,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N021
VTANR5L16V3066,l'amendement n° 59 de M. Pfeffer à l'article unique de la proposition de résolution européenne relative aux suites de la conférence sur l’avenir de l’Europe.,scrutin public ordinaire,2023-11-29,RUANR5L16S2024IDS27862,rejeté,False,True,False,CRSANR5L16S2024O1N067,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/3066,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N067
VTANR5L16V2437,l'amendement n° 30 de M. de Fournas à l'article 3 du projet de loi relatif à l'accélération de la reconstruction et de la réfection des bâtiments dégradés ou détruits au cours des violences urbaines survenues du 27 juin au 5 juillet 2023 (première lecture).,scrutin public ordinaire,2023-07-20,RUANR5L16S2023IDS27505,rejeté,False,True,False,CRSANR5L16S2023E1N025,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2437,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N025
VTANR5L16V1906,l'amendement n° 351 de M. Houssin à l'article 2 du projet de loi visant à donner à la douane les moyens de faire face aux nouvelles menaces (première lecture).,scrutin public ordinaire,2023-06-19,RUANR5L16S2023IDS27298,rejeté,False,True,False,CRSANR5L16S2023O1N277,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1906,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N277
VTANR5L16V755,l'amendement n° 1796 de M. Bovet à l'article 11 decies C du projet de loi relatif à l'accélération de la production d'énergies renouvelables (première lecture).,scrutin public ordinaire,2022-12-12,RUANR5L16S2023IDS26617,rejeté,False,True,False,CRSANR5L16S2023O1N096,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/755,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N096
VTANR5L16V2707,l'amendement n° 22 de Meizonnet après l'article unique du projet de loi portant mesures d'urgence pour adapter les dispositions du code du commerce relatives aux négociations commerciales dans la grande distribution (première lecture).,scrutin public ordinaire,2023-10-09,RUANR5L16S2024IDS27618,rejeté,False,True,False,CRSANR5L16S2024O1N010,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2707,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N010
VTANR5L16V1123,l'amendement n° 96 de Mme Loir à l'article premier de la proposition de loi relative à la prévention de l'exposition excessive des enfants aux écrans (première lecture).,scrutin public ordinaire,2023-03-06,RUANR5L16S2023IDS26858,rejeté,False,True,False,CRSANR5L16S2023O1N167,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1123,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N167
VTANR5L16V2266,l'amendement n° 1157 de M. Ballard à l'article premier et rapport annexé du projet de loi d'orientation et de programmation du ministère de la justice 2023-2027 (première lecture).,scrutin public ordinaire,2023-07-12,RUANR5L16S2023IDS27450,rejeté,False,True,False,CRSANR5L16S2023E1N014,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2266,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N014
VTANR5L16V1946,l'amendement n° 291 de M. Mauvieux après l'article 16 du projet de loi visant à donner à la douane les moyens de faire face aux nouvelles menaces (première lecture).,scrutin public ordinaire,2023-06-21,RUANR5L16S2023IDS27301,rejeté,False,True,False,CRSANR5L16S2023O1N281,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1946,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N281
VTANR5L16V1430,l'amendement n° 885 de Mme Lavalette à l'article 3 de la proposition de loi portant mesures pour bâtir la société du bien vieillir en France (première lecture).,scrutin public ordinaire,2023-04-13,RUANR5L16S2023IDS27002,rejeté,False,True,False,CRSANR5L16S2023O1N215,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1430,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N215
VTANR5L16V1719,l'amendement n° 1040 de M. Giletti après l'article 14 du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-31,RUANR5L16S2023IDS27082,rejeté,False,True,False,CRSANR5L16S2023O1N253,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1719,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N253
VTANR5L16V2475,l'amendement n° 848 de M. Meizonnet à l'article 8 du projet de loi relatif à l'industrie verte (première lecture).,scrutin public ordinaire,2023-07-21,RUANR5L16S2023IDS27538,rejeté,False,True,False,CRSANR5L16S2023E1N027,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2475,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N027
VTANR5L16V1653,l'amendement n° 1610 de M. Lopez-Liguori à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-26,RUANR5L16S2023IDS27077,rejeté,False,True,False,CRSANR5L16S2023O1N248,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1653,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N248
VTANR5L16V3072,l'amendement n° 81 de M. Buisson à l'article unique de la proposition de résolution européenne relative aux suites de la conférence sur l’avenir de l’Europe.,scrutin public ordinaire,2023-11-29,RUANR5L16S2024IDS27862,rejeté,False,True,False,CRSANR5L16S2024O1N067,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/3072,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N067
VTANR5L16V537,l'amendement n° 492 de M. Mauvieux à l'article 4 et État B du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-11-08,RUANR5L16S2023IDS26555,rejeté,False,True,False,CRSANR5L16S2023O1N050,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/537,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N050
VTANR5L16V1320,l'amendement n° 105 de Mme Lechanteux à l'article 1er A de la proposition de loi visant à protéger les logements contre l'occupation illicite (deuxième lecture).,scrutin public ordinaire,2023-03-29,RUANR5L16S2023IDS26942,rejeté,False,True,False,CRSANR5L16S2023O1N196,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1320,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N196
VTANR5L16V2392,l'amendement n° 890 de M. Dessigny à l'article 2 du projet de loi relatif à l'industrie verte (première lecture).,scrutin public ordinaire,2023-07-19,RUANR5L16S2023IDS27502,rejeté,False,True,False,CRSANR5L16S2023E1N022,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2392,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N022
VTANR5L16V3241,l'amendement n° 193 de M. Falcon à l'article 9 ter du projet de loi relatif à l'accélération et à la simplification de la rénovation de l'habitat dégradé et des grandes opérations d'aménagement (première lecture).,scrutin public ordinaire,2024-01-23,RUANR5L16S2024IDS28009,rejeté,False,True,False,CRSANR5L16S2024O1N101,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/3241,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N101
VTANR5L16V3148,l'amendement n° 31 de Mme Florence Goulet à l'article 1er A de la proposition de loi visant à remédier aux déséquilibres du marché locatif (première lecture).,scrutin public ordinaire,2023-12-06,RUANR5L16S2024IDS27902,rejeté,False,True,False,CRSANR5L16S2024O1N077,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/3148,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N077
VTANR5L16V1633,l'amendement n° 1605 de M. Blanchet à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-25,RUANR5L16S2023IDS27075,adopté,False,True,False,CRSANR5L16S2023O1N246,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1633,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N246
VTANR5L16V3161,l'amendement n° 34 de Mme Florence Goulet à l'article premier de la proposition de loi visant à remédier aux déséquilibres du marché locatif (première lecture).,scrutin public ordinaire,2023-12-06,RUANR5L16S2024IDS27902,rejeté,False,True,False,CRSANR5L16S2024O1N077,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/3161,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N077
VTANR5L16V2291,l'amendement n° 1158 de M. Ballard à l'article premier et rapport annexé du projet de loi d'orientation et de programmation du ministère de la justice 2023-2027 (première lecture).,scrutin public ordinaire,2023-07-13,RUANR5L16S2023IDS27452,rejeté,False,True,False,CRSANR5L16S2023E1N016,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2291,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N016
VTANR5L16V1793,l'amendement n° 30 de M. Blairy après l'article 4 de la proposition de loi visant à renforcer la continuité territoriale en Outre-Mer (première lecture).,scrutin public ordinaire,2023-06-08,RUANR5L16S2023IDS27178,rejeté,False,True,False,CRSANR5L16S2023O1N262,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1793,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N262
VTANR5L16V172,l'amendement n° 635 de M. Jean-Philippe Tanguy après l'article 10 du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-07-26,RUANR5L16S2022IDS26216,rejeté,False,True,False,CRSANR5L16S2022E1N024,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/172,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N024
VTANR5L16V642,l'amendement n° 191 de M. Gonzalez après l'article 5 de la proposition de loi visant à protéger les logements contre l'occupation illicite (première lecture).,scrutin public ordinaire,2022-11-29,RUANR5L16S2023IDS26559,rejeté,False,True,False,CRSANR5L16S2023O1N073,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/642,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N073
VTANR5L16V1203,l'amendement n° 588 de Mme Florence Goulet à l'article premier du projet de loi relatif à l’accélération des procédures liées à la construction de nouvelles installations nucléaires à proximité de sites nucléaires existants et au fonctionnement des installations existantes (première lecture).,scrutin public ordinaire,2023-03-15,RUANR5L16S2023IDS26881,rejeté,False,True,False,CRSANR5L16S2023O1N177,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1203,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N177
VTANR5L16V1238,l'amendement n° 363 de M. Meurin après l'article 13 du projet de loi relatif à l’accélération des procédures liées à la construction de nouvelles installations nucléaires à proximité de sites nucléaires existants et au fonctionnement des installations existantes (première lecture).,scrutin public ordinaire,2023-03-16,RUANR5L16S2023IDS26894,rejeté,False,True,False,CRSANR5L16S2023O1N181,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1238,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N181
VTANR5L16V2288,l'amendement n° 48 de M. Gillet à l'article premier et rapport annexé du projet de loi d'orientation et de programmation du ministère de la justice 2023-2027 (première lecture).,scrutin public ordinaire,2023-07-13,RUANR5L16S2023IDS27452,rejeté,False,True,False,CRSANR5L16S2023E1N016,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2288,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N016
VTANR5L16V1901,l'amendement n° 54 de M. Sabatou à l'article 2 du projet de loi visant à donner à la douane les moyens de faire face aux nouvelles menaces (première lecture).,scrutin public ordinaire,2023-06-19,RUANR5L16S2023IDS27297,rejeté,False,True,False,CRSANR5L16S2023O1N276,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1901,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N276
VTANR5L16V3221,l'amendement n° 100 de Mme Martinez à l'article premier du projet de loi relatif à l'accélération et à la simplification de la rénovation de l'habitat dégradé et des grandes opérations d'aménagement (première lecture).,scrutin public ordinaire,2024-01-22,RUANR5L16S2024IDS28007,rejeté,False,True,False,CRSANR5L16S2024O1N099,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/3221,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N099
VTANR5L16V575,l'amendement n° 761 de M. de Lépinau à l'article 6 du projet de loi d'orientation et de programmation du ministère de l'intérieur (première lecture).,scrutin public ordinaire,2022-11-15,RUANR5L16S2023IDS26501,rejeté,False,True,False,CRSANR5L16S2023O1N054,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/575,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N054
VTANR5L16V3157,l'amendement n° 29 de M. Tivoli à l'article premier de la proposition de loi visant à remédier aux déséquilibres du marché locatif (première lecture).,scrutin public ordinaire,2023-12-06,RUANR5L16S2024IDS27902,rejeté,False,True,False,CRSANR5L16S2024O1N077,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/3157,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N077
VTANR5L16V2144,l'amendement n° 972 (rect.) de Mme Roullaud après l'article 3 du projet de loi d'orientation et de programmation du ministère de la justice 2023-2027 (première lecture).,scrutin public ordinaire,2023-07-05,RUANR5L16S2023IDS27442,rejeté,False,True,False,CRSANR5L16S2023E1N006,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2144,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N006
VTANR5L16V608,l'amendement n° 717 de M. Houssin à l'article premier et rapport annexé du projet de loi d'orientation et de programmation du ministère de l'intérieur (première lecture).,scrutin public ordinaire,2022-11-18,RUANR5L16S2023IDS26550,rejeté,False,True,False,CRSANR5L16S2023O1N061,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/608,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N061
VTANR5L16V1543,l'amendement n° 113 de M. Tivoli à l'article 15 de la proposition de loi visant à renforcer la prévention et la lutte contre l'intensification et l'extension du risque incendie (première lecture).,scrutin public ordinaire,2023-05-16,RUANR5L16S2023IDS27060,rejeté,False,True,False,CRSANR5L16S2023O1N235,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1543,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N235
VTANR5L16V2044,l'amendement n° 60 de M. Cabrolier après l'article 2 du projet de loi portant transposition de l'accord national interprofessionnel relatif au partage de la valeur au sein de l'entreprise (première lecture).,scrutin public ordinaire,2023-06-26,RUANR5L16S2023IDS27358,rejeté,False,True,False,CRSANR5L16S2023O1N287,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2044,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N287
VTANR5L16V2922,"l'amendement n° 1984 de M. Giletti à l'article 35 et État B de la seconde partie du projet de loi de finances pour 2024 (première lecture) - Mission Défense ; Anciens combattants, mémoire et liens avec la Nation.",scrutin public ordinaire,2023-11-07,RUANR5L16S2024IDS27701,rejeté,False,True,False,CRSANR5L16S2024O1N045,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2922,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N045
VTANR5L16V3417,"l'amendement n° 57 de M. Odoul à l'article 2 de la proposition de loi visant à renforcer la réponse pénale contre les infractions à caractère raciste, antisémite ou discriminatoire (première lecture).",scrutin public ordinaire,2024-03-06,RUANR5L16S2024IDS28119,rejeté,False,True,False,CRSANR5L16S2024O1N137,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/3417,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N137
VTANR5L16V2829,l'amendement n° 1014 de M. Rancoule à l'article 35 et État B de la seconde partie du projet de loi de finances pour 2024 (première lecture) - Mission Administration générale et territoriale de l'État.,scrutin public ordinaire,2023-10-31,RUANR5L16S2024IDS27678,rejeté,False,True,False,CRSANR5L16S2024O1N033,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2829,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N033
VTANR5L16V1172,l'amendement n° 348 de M. Meurin à l'article 1er D du projet de loi relatif à l'accélération des procédures lièes à la construction de nouvelles installations nucléaires à proximité de sites nucléaires existants et au fonctionnement des installations existantes (première lecture).,scrutin public ordinaire,2023-03-13,RUANR5L16S2023IDS26878,rejeté,False,True,False,CRSANR5L16S2023O1N174,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1172,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N174
VTANR5L16V3553,l'amendement n° 75 de M. Ménagé à l'article 1er A du projet de loi visant à renforcer la lutte contre les dérives sectaires et à améliorer l'accompagnement des victimes (nouvelle lecture).,scrutin public ordinaire,2024-03-19,RUANR5L16S2024IDS28160,rejeté,False,True,False,CRSANR5L16S2024O1N155,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/3553,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N155
VTANR5L16V606,l'amendement n° 1189 de M. Berteloot à l'article premier et rapport annexé du projet de loi d'orientation et de programmation du ministère de l'intérieur (première lecture).,scrutin public ordinaire,2022-11-17,RUANR5L16S2023IDS26506,rejeté,False,True,False,CRSANR5L16S2023O1N059,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/606,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N059
VTANR5L16V2143,l'amendement n° 895 de Mme Roullaud après l'article 3 du projet de loi d'orientation et de programmation du ministère de la justice 2023-2027 (première lecture).,scrutin public ordinaire,2023-07-05,RUANR5L16S2023IDS27442,rejeté,False,True,False,CRSANR5L16S2023E1N006,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2143,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N006
VTANR5L16V2825,l'amendement n° 1530 de M. Jean-Philippe Tanguy à l'article 35 et État B de la seconde partie du projet de loi de finances pour 2024 (première lecture) - Mission Administration générale et territoriale de l'État.,scrutin public ordinaire,2023-10-31,RUANR5L16S2024IDS27674,rejeté,False,True,False,CRSANR5L16S2024O1N032,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2825,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N032
VTANR5L16V1269,le sous-amendement n° 789 de M. Bothorel à l'amendement n° 757 de M. Lopez-Liguori à l'article 7 du projet de loi relatif aux jeux Olympiques et Paralympiques de 2024 et portant diverses autres dispositions (première lecture).,scrutin public ordinaire,2023-03-23,RUANR5L16S2023IDS26890,adopté,False,True,True,CRSANR5L16S2023O1N188,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1269,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N188
VTANR5L16V2285,l'amendement n° 1034 de M. Guitton à l'article premier et rapport annexé du projet de loi d'orientation et de programmation du ministère de la justice 2023-2027 (première lecture).,scrutin public ordinaire,2023-07-13,RUANR5L16S2023IDS27452,rejeté,False,True,False,CRSANR5L16S2023E1N016,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/2285,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N016
VTANR5L16V452,l'amendement n° 1438 de Mme Le Pen à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Outre-Mer.,scrutin public ordinaire,2022-10-28,RUANR5L16S2023IDS26422,rejeté,False,True,False,CRSANR5L16S2023O1N040,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/452,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N040
VTANR5L16V757,l'amendement de suppression n° 3029 de M. Baubry à l'article 12 du projet de loi relatif à l'accélération de la production d'énergies renouvelables (première lecture).,scrutin public ordinaire,2022-12-12,RUANR5L16S2023IDS26617,rejeté,False,True,False,CRSANR5L16S2023O1N096,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/757,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N096
VTANR5L16V3356,l'amendement n° 156 de Mme Perrine Goulet à l'article 1er A du projet de loi visant à renforcer la lutte contre les dérives sectaires et à améliorer l'accompagnement des victimes (première lecture).,scrutin public ordinaire,2024-02-13,RUANR5L16S2024IDS28078,rejeté,False,True,False,CRSANR5L16S2024O1N121,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/3356,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N121
VTANR5L16V455,l'amendement n° 1430 de Mme Le Pen à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Outre-Mer.,scrutin public ordinaire,2022-10-28,RUANR5L16S2023IDS26422,rejeté,False,True,False,CRSANR5L16S2023O1N040,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/455,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N040
VTANR5L16V310,l'amendement n° 2851 de M. Jean-Philippe Tanguy après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-14,RUANR5L16S2023IDS26396,rejeté,False,True,False,CRSANR5L16S2023O1N020,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/310,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N020
